Brand/Company Name,Audience Segment,Audience List Type,Impressions,Clicks,Total Conversions,Gross Cost,Net Cost
Choose your advertiser name,In-Market Categories » Autos & Vehicles » Motor Vehicles » Motor Vehicles by Type » Station Wagons,Custom Audience,113493,22,3,186.513767,59.87091921
Choose your advertiser name,In-Market Categories » Autos & Vehicles » Motor Vehicles » Motor Vehicles by Type » Station Wagons » Station Wagons (New),Custom Audience,70255,14,1,109.98701,35.30583021
Choose your advertiser name,In-Market Categories » Autos & Vehicles » Motor Vehicles » Motor Vehicles by Type » Station Wagons » Station Wagons (Used),Custom Audience,431448,218,6,955.889725,306.8406017
Choose your advertiser name,In-Market Categories » Autos & Vehicles » Motor Vehicles » Motor Vehicles by Type » SUVs,Custom Audience,3809006,1208,120,6484.944562,2081.667204
Choose your advertiser name,In-Market Categories » Autos & Vehicles » Motor Vehicles » Motor Vehicles by Type » SUVs » SUVs (New),Custom Audience,4145338,907,140,8120.890032,2606.8057
Choose your advertiser name,In-Market Categories » Autos & Vehicles » Motor Vehicles » Motor Vehicles by Type » SUVs » SUVs (Used),Custom Audience,8460609,3345,292,18286.44997,5869.95044
Choose your advertiser name,In-Market Categories » Autos & Vehicles » Motor Vehicles » Motor Vehicles by Type » Vans & Minivans,Custom Audience,1240327,235,60,2351.192021,754.7326387
Choose your advertiser name,In-Market Categories » Autos & Vehicles » Motor Vehicles » Motor Vehicles by Type » Vans & Minivans » Vans & Minivans (New),Custom Audience,258404,54,4,533.572412,171.2767443
Choose your advertiser name,In-Market Categories » Autos & Vehicles » Motor Vehicles » Motor Vehicles by Type » Vans & Minivans » Vans & Minivans (Used),Custom Audience,609065,146,36,1128.617533,362.2862281
Choose your advertiser name,In-Market Categories » Autos & Vehicles » Vehicles (Other),Custom Audience,48666,15,2,84.613185,27.16083239
Choose your advertiser name,In-Market Categories » Autos & Vehicles » Vehicles (Other) » Bicycles & Accessories,Custom Audience,2289426,475,96,4239.916333,1361.013143
Choose your advertiser name,In-Market Categories » Autos & Vehicles » Vehicles (Other) » Boats & Watercraft,Custom Audience,5096109,1310,199,9079.655934,2914.569555
Choose your advertiser name,In-Market Categories » Autos & Vehicles » Vehicles (Other) » Campers & RVs,Custom Audience,10742158,3144,335,19055.19469,6116.717496
Choose your advertiser name,In-Market Categories » Autos & Vehicles » Vehicles (Other) » Commercial Vehicles,Custom Audience,1445586,313,46,2301.375367,738.7414928
Choose your advertiser name,In-Market Categories » Baby & Children's Products,Custom Audience,74359,22,3,124.66057,40.01604297
Choose your advertiser name,In-Market Categories » Baby & Children's Products » Baby & Children's Apparel,Custom Audience,92759,51,0,168.643116,54.13444024
Choose your advertiser name,In-Market Categories » Baby & Children's Products » Baby & Children's Apparel » Baby & Toddler Apparel,Custom Audience,1617949,253,55,2227.193653,714.9291626
Choose your advertiser name,In-Market Categories » Baby & Children's Products » Baby & Children's Apparel » Children's Apparel,Custom Audience,8586761,1482,191,12121.55685,3891.019749
Choose your advertiser name,In-Market Categories » Baby & Children's Products » Child Car Seats,Custom Audience,639293,165,14,1117.616685,358.7549559
Choose your advertiser name,In-Market Categories » Baby & Children's Products » Childcare & Education,Custom Audience,17288,4,0,29.890212,9.594758052
Choose your advertiser name,In-Market Categories » Baby & Children's Products » Childcare & Education » Childcare,Custom Audience,1536300,455,56,2362.550887,758.3788347
Choose your advertiser name,In-Market Categories » Baby & Children's Products » Childcare & Education » Early Childhood Education,Custom Audience,2564844,1661,70,5189.471023,1665.820198
Choose your advertiser name,In-Market Categories » Baby & Children's Products » Diapers & Baby Hygiene Products,Custom Audience,2659324,738,48,4301.909934,1380.913089
Choose your advertiser name,In-Market Categories » Baby & Children's Products » Infant & Toddler Feeding,Custom Audience,65108,19,1,106.024663,34.03391682
Choose your advertiser name,In-Market Categories » Baby & Children's Products » Infant & Toddler Feeding » Infant Feeding Supplies,Custom Audience,450183,126,15,805.7434,258.6436314
Choose your advertiser name,In-Market Categories » Baby & Children's Products » Infant & Toddler Feeding » Toddler Meals,Custom Audience,906568,275,12,1338.545337,429.6730532
Choose your advertiser name,In-Market Categories » Baby & Children's Products » Strollers & Baby Carriages,Custom Audience,1754712,471,26,2913.193444,935.1350955
Choose your advertiser name,In-Market Categories » Baby & Children's Products » Toys,Custom Audience,6166463,1662,150,9828.528888,3154.957773
Choose your advertiser name,In-Market Categories » Beauty & Personal Care,Custom Audience,1981596,602,28,3006.298358,965.0217729
Choose your advertiser name,In-Market Categories » Beauty & Personal Care » Bath & Body Products,Custom Audience,573661,139,23,928.06912,297.9101875
Choose your advertiser name,In-Market Categories » Beauty & Personal Care » Hair Care Products,Custom Audience,12735671,3602,331,19903.97122,6389.17476
Choose your advertiser name,In-Market Categories » Beauty & Personal Care » Makeup & Cosmetics,Custom Audience,3691206,1176,86,5736.525625,1841.424726
Choose your advertiser name,In-Market Categories » Beauty & Personal Care » Makeup & Cosmetics » Eye Makeup,Custom Audience,1152021,325,31,1795.974684,576.5078736
Choose your advertiser name,In-Market Categories » Beauty & Personal Care » Makeup & Cosmetics » Face Makeup,Custom Audience,757994,208,35,1186.91082,380.9983732
Choose your advertiser name,In-Market Categories » Beauty & Personal Care » Makeup & Cosmetics » Lip Makeup,Custom Audience,380151,86,23,599.7093,192.5066853
Choose your advertiser name,In-Market Categories » Beauty & Personal Care » Makeup & Cosmetics » Nail Care Products,Custom Audience,1246122,311,28,2038.006916,654.20022
Choose your advertiser name,In-Market Categories » Beauty & Personal Care » Perfumes & Fragrances,Custom Audience,2085101,652,82,3704.981309,1189.299
Choose your advertiser name,In-Market Categories » Beauty & Personal Care » Skin Care Products,Custom Audience,1377904,316,18,2145.546743,688.7205045
Choose your advertiser name,In-Market Categories » Beauty & Personal Care » Skin Care Products » Anti-Aging Skin Care Products,Custom Audience,568614,172,15,921.379689,295.7628802
Choose your advertiser name,In-Market Categories » Beauty & Personal Care » Skin Care Products » Face Lotions & Moisturizers,Custom Audience,593834,140,6,938.053684,301.1152326
Choose your advertiser name,In-Market Categories » Beauty & Personal Care » Skin Care Products » Facial Cleansers & Makeup Removers,Custom Audience,402211,179,14,646.90998,207.6581036
Choose your advertiser name,In-Market Categories » Beauty & Personal Care » Spas & Beauty Services,Custom Audience,713346,173,26,1227.87082,394.1465332
Choose your advertiser name,In-Market Categories » Beauty & Personal Care » Tanning & Sun Care Products,Custom Audience,582032,122,5,939.075357,301.4431896
Choose your advertiser name,In-Market Categories » Business & Industrial Products,Custom Audience,685947,162,41,1900.563214,610.0807917
Choose your advertiser name,In-Market Categories » Business & Industrial Products » Food Service Equipment,Custom Audience,418292,110,16,679.701601,218.1842139
Choose your advertiser name,In-Market Categories » Business & Industrial Products » Signage,Custom Audience,527291,122,21,819.372964,263.0187214
Choose your advertiser name,In-Market Categories » Business Services,Custom Audience,449399,135,20,701.293083,225.1150796
Choose your advertiser name,In-Market Categories » Business Services » Advertising & Marketing Services,Custom Audience,8530959,2241,291,14001.4134,4494.453702
Choose your advertiser name,In-Market Categories » Business Services » Advertising & Marketing Services » SEO & SEM Services,Custom Audience,5836246,1030,286,9326.344362,2993.75654
Choose your advertiser name,In-Market Categories » Business Services » Business Financial Services,Custom Audience,7619321,2136,289,13252.98076,4254.206824
Choose your advertiser name,In-Market Categories » Business Services » Business Printing & Document Services,Custom Audience,2091459,491,134,3519.601306,1129.792019
Choose your advertiser name,In-Market Categories » Business Services » Business Technology,Custom Audience,672052,142,19,1069.715658,343.3787262
Choose your advertiser name,In-Market Categories » Business Services » Business Technology » Enterprise Software,Custom Audience,6735232,2060,278,11320.19978,3633.784129
Choose your advertiser name,In-Market Categories » Business Services » Business Technology » Enterprise Software » Collaboration & Conferencing Tools,Custom Audience,7391783,1405,235,11865.72103,3808.896451
Choose your advertiser name,In-Market Categories » Business Services » Business Technology » Enterprise Software » CRM Solutions,Custom Audience,2184598,558,125,3907.263862,1254.2317
Choose your advertiser name,In-Market Categories » Business Services » Business Technology » Enterprise Software » ERP Solutions,Custom Audience,3599028,780,130,5842.784093,1875.533694
Choose your advertiser name,In-Market Categories » Business Services » Business Technology » Enterprise Software » Helpdesk & Customer Support Solutions,Custom Audience,764515,139,29,1366.467713,438.6361359
Choose your advertiser name,In-Market Categories » Business Services » Business Technology » Network Systems & Services,Custom Audience,2400441,651,56,3941.284705,1265.15239
Choose your advertiser name,In-Market Categories » Business Services » Business Technology » Network Systems & Services » Hosted Data & Cloud Storage,Custom Audience,7868814,2242,330,14391.5053,4619.6732
Choose your advertiser name,In-Market Categories » Business Services » Business Technology » Network Systems & Services » Network & Enterprise Security,Custom Audience,5163914,1019,264,9223.106448,2960.61717
Choose your advertiser name,In-Market Categories » Business Services » Business Technology » Network Systems & Services » Network Equipment & Virtualization,Custom Audience,4481213,931,187,8599.371904,2760.398381
Choose your advertiser name,In-Market Categories » Business Services » Business Technology » Network Systems & Services » Network Management,Custom Audience,1377942,259,117,2712.173631,870.6077356
Choose your advertiser name,In-Market Categories » Business Services » Business Technology » Web Services,Custom Audience,1420943,305,87,2220.917305,712.9144549
Choose your advertiser name,In-Market Categories » Business Services » Business Technology » Web Services » Domain Registration,Custom Audience,631329,117,90,1187.93986,381.3286951
Choose your advertiser name,In-Market Categories » Business Services » Business Technology » Web Services » Web Design & Development,Custom Audience,7741535,1369,404,12686.93643,4072.506592
Choose your advertiser name,In-Market Categories » Business Services » Business Technology » Web Services » Web Hosting,Custom Audience,1269888,280,104,2371.175235,761.1472504
Choose your advertiser name,In-Market Categories » Business Services » Corporate Event Planning,Custom Audience,1007962,244,37,1555.355516,499.2691206
Choose your advertiser name,In-Market Categories » Business Services » Office Supplies,Custom Audience,2079187,315,96,3440.045826,1104.25471
Choose your advertiser name,In-Market Categories » Business Services » Office Supplies » Office Furniture,Custom Audience,1176103,214,52,2250.351819,722.3629339
Choose your advertiser name,In-Market Categories » Business Services » Payment Processing & Merchant Services,Custom Audience,1882275,540,100,3610.097283,1158.841228
Choose your advertiser name,In-Market Categories » Business Services » Payroll Services,Custom Audience,942751,276,53,1601.948961,514.2256165
Choose your advertiser name,In-Market Categories » Business Services » Staffing & Recruitment Services,Custom Audience,1369005,259,33,2175.261819,698.2590439
Choose your advertiser name,In-Market Categories » Computers & Peripherals,Custom Audience,77300,21,3,136.136568,43.69983833
Choose your advertiser name,In-Market Categories » Computers & Peripherals » Computer Accessories & Components,Custom Audience,7114182,1333,177,11285.12727,3622.525855
Choose your advertiser name,In-Market Categories » Computers & Peripherals » Computer Accessories & Components » Computer Monitors,Custom Audience,2401531,418,108,4463.975825,1432.93624
Choose your advertiser name,In-Market Categories » Computers & Peripherals » Computer Accessories & Components » Memory & Storage,Custom Audience,3037805,522,146,5545.402192,1780.074104
Choose your advertiser name,In-Market Categories » Computers & Peripherals » Computers,Custom Audience,427823,85,17,686.12212,220.2452005
Choose your advertiser name,In-Market Categories » Computers & Peripherals » Computers » Desktop Computers,Custom Audience,4444409,793,162,7851.052212,2520.18776
Choose your advertiser name,In-Market Categories » Computers & Peripherals » Computers » Laptops & Notebooks,Custom Audience,9005292,1825,326,16377.53339,5257.188217
Choose your advertiser name,In-Market Categories » Computers & Peripherals » Computers » Tablets & Ultraportable Devices,Custom Audience,5144172,1188,170,9197.008703,2952.239794
Choose your advertiser name,"In-Market Categories » Computers & Peripherals » Printers, Scanners & Faxes",Custom Audience,2405358,404,174,4257.644984,1366.70404
Choose your advertiser name,In-Market Categories » Consumer Electronics,Custom Audience,183481,37,13,281.994349,90.52018603
Choose your advertiser name,In-Market Categories » Consumer Electronics » Audio,Custom Audience,1186904,228,20,1829.311373,587.2089507
